price_per_m2,size_num,bedrooms,luxury_score,postal_code_clean,nr_rooms
9390.243902439024,41.0,1.0,1.0,1098 JE,2.0
9615.384615384615,39.0,2.0,0.0,1098 JR,3.0
6543.624161073825,149.0,3.0,0.0,1098 KH,4.0
4758.064516129032,62.0,2.0,1.0,1069 EG,3.0
6761.363636363636,88.0,2.0,1.0,1061 WB,3.0
8705.357142857143,112.0,3.0,0.0,1098 EW,4.0
13013.698630136987,219.0,7.0,0.0,1054 GR,8.0
10714.285714285714,28.0,1.0,0.0,1018 NL,1.0
6302.083333333333,96.0,3.0,1.0,1025 WK,4.0
9507.042253521127,71.0,2.0,0.0,1073 SC,3.0
6597.222222222223,72.0,3.0,0.0,1022 AN,4.0
9444.444444444445,45.0,1.0,0.0,1052 XA,2.0
8964.285714285714,70.0,2.0,0.0,1096 DS,3.0
9217.877094972067,179.0,4.0,0.0,1098 CJ,6.0
9714.285714285714,175.0,5.0,1.0,1075 CT,8.0
7198.275862068966,116.0,5.0,1.0,1078 EA,7.0
10688.40579710145,138.0,3.0,0.0,1017 EL,4.0
8316.666666666666,60.0,2.0,0.0,1078 EL,3.0
9430.379746835442,79.0,2.0,0.0,1018 XS,3.0
4466.666666666667,75.0,3.0,0.0,1104 EA,4.0
6617.64705882353,34.0,1.0,0.0,1102 ZG,1.0
9829.059829059828,117.0,3.0,0.0,1018 CA,4.0
6438.662790697675,86.0,2.0,1.0,1101 DA,3.0
8152.173913043478,92.0,2.0,1.0,1013 LN,3.0
11325.757575757576,132.0,4.0,1.0,1071 NC,5.0
9933.333333333334,75.0,1.0,0.0,1018 CA,3.0
9850.0,100.0,2.0,0.0,1013 MJ,4.0
7267.441860465116,86.0,2.0,1.0,1019 LG,3.0
9411.764705882353,85.0,2.0,0.0,1074 HV,3.0
9000.0,55.0,2.0,0.0,1058 BT,3.0
9625.0,40.0,1.0,0.0,1011 KE,2.0
7617.1875,256.0,3.0,0.0,1013 EC,4.0
9500.0,50.0,1.0,0.0,1012 VT,2.0
7865.168539325843,89.0,1.0,0.0,1017 ZS,2.0
8333.333333333334,48.0,2.0,0.0,1057 ZR,3.0
6385.542168674699,83.0,2.0,1.0,1095 MP,3.0
6653.846153846154,65.0,2.0,0.0,1102 AK,3.0
10500.0,50.0,1.0,0.0,1073 AE,2.0
10294.117647058823,51.0,2.0,0.0,1079 DM,3.0
7196.969696969697,66.0,3.0,0.0,1055 CA,4.0
7948.717948717948,78.0,2.0,1.0,1031 KN,3.0
8510.63829787234,47.0,1.0,0.0,1073 BD,2.0
6967.213114754099,61.0,2.0,0.0,1058 GK,3.0
6104.294478527608,163.0,2.0,1.0,1018 WA,3.0
12500.0,22.0,1.0,0.0,1015 WK,2.0
10472.972972972973,74.0,2.0,1.0,1096 AM,3.0
5892.857142857143,84.0,1.0,1.0,1065 DB,2.0
7980.0,50.0,1.0,1.0,1062 HE,2.0
9246.575342465754,73.0,1.0,6.0,1016 AA,2.0
8666.666666666666,75.0,2.0,0.0,1053 KE,3.0
5475.609756097561,82.0,3.0,1.0,1062 GR,4.0
8854.166666666666,96.0,3.0,0.0,1017 TZ,3.0
7914.634146341464,82.0,2.0,0.0,1019 DT,3.0
4882.35294117647,85.0,2.0,0.0,1060 PJ,3.0
9493.67088607595,79.0,2.0,0.0,1058 TN,4.0
9122.137404580153,131.0,1.0,1.0,1016 DV,3.0
9141.193548387097,31.0,1.0,1.0,1095 PA,2.0
7436.170212765957,94.0,3.0,0.0,1057 XS,4.0
5405.405405405405,74.0,2.0,1.0,1064 AC,3.0
7051.282051282052,78.0,2.0,1.0,1019 KK,3.0
7636.363636363636,55.0,1.0,0.0,1059 BB,2.0
9285.714285714286,63.0,2.0,0.0,1018 CA,3.0
6707.317073170731,123.0,3.0,0.0,1078 AK,4.0
9396.551724137931,58.0,2.0,0.0,1016 DA,3.0
5295.454545454545,66.0,2.0,0.0,1068 MB,3.0
10117.64705882353,34.0,1.0,1.0,1032 KW,2.0
6839.622641509434,106.0,2.0,1.0,1019 HG,3.0
8863.636363636364,66.0,2.0,0.0,1078 EL,3.0
4022.9885057471265,87.0,3.0,1.0,1108 DW,4.0
12500.0,44.0,1.0,0.0,1071 NG,2.0
9036.144578313253,83.0,3.0,0.0,1076 JR,5.0
7804.878048780488,82.0,2.0,1.0,1092 BB,3.0
5555.555555555556,108.0,3.0,0.0,1054 LT,4.0
8611.111111111111,54.0,2.0,0.0,1079 LB,3.0
9090.90909090909,55.0,1.0,0.0,1052 JV,2.0
8936.170212765957,47.0,1.0,0.0,1013 JM,2.0
8617.886178861789,123.0,4.0,0.0,1078 NR,6.0
9803.921568627451,153.0,3.0,0.0,1019 AL,4.0
6812.5,80.0,3.0,0.0,1024 KV,4.0
4855.072463768116,69.0,2.0,1.0,1108 BJ,3.0
7758.620689655172,58.0,2.0,0.0,1056 JZ,3.0
4829.545454545455,88.0,3.0,1.0,1068 CD,4.0
6256.756756756757,74.0,1.0,0.0,1064 AB,2.0
7631.578947368421,95.0,2.0,0.0,1015 TJ,5.0
7846.153846153846,65.0,2.0,0.0,1064 AB,3.0
8196.72131147541,61.0,2.0,0.0,1064 AB,3.0
4915.384615384615,65.0,1.0,1.0,1102 CB,2.0
17751.479289940828,169.0,3.0,2.0,1071 RL,6.0
6496.062992125984,127.0,2.0,0.0,1012 JD,3.0
7527.472527472528,91.0,2.0,1.0,1061 AV,3.0
8333.333333333334,57.0,2.0,0.0,1098 HC,3.0
8854.166666666666,48.0,2.0,0.0,1057 VP,3.0
5714.285714285715,70.0,3.0,0.0,1067 XN,4.0
7446.808510638298,94.0,2.0,1.0,1019 PG,3.0
9567.901234567902,81.0,2.0,0.0,1057 HK,3.0
7758.620689655172,116.0,4.0,1.0,1058 GB,5.0
9420.289855072464,69.0,2.0,0.0,1015 NB,3.0
8035.714285714285,56.0,2.0,0.0,1079 GH,4.0
4157.894736842105,95.0,3.0,1.0,1103 DT,4.0
7386.363636363636,132.0,2.0,0.0,1016 VS,3.0
6941.176470588235,85.0,3.0,1.0,1081 GG,4.0
10714.285714285714,35.0,1.0,0.0,1017 RS,2.0
7615.384615384615,65.0,2.0,0.0,1056 JP,3.0
10000.0,125.0,3.0,1.0,1077 TB,4.0
6392.857142857143,140.0,3.0,0.0,1043 EV,4.0
9375.0,40.0,1.0,0.0,1094 KS,2.0
7421.686746987952,83.0,2.0,0.0,1064 AB,3.0
8828.125,64.0,1.0,0.0,1072 CG,2.0
8734.567901234568,81.0,2.0,0.0,1096 DS,3.0
8823.529411764706,51.0,1.0,0.0,1072 AT,2.0
4666.666666666667,75.0,3.0,1.0,1107 LK,4.0
8593.75,64.0,2.0,0.0,1058 SP,3.0
5864.197530864198,81.0,2.0,1.0,1083 BW,3.0
6534.090909090909,88.0,2.0,1.0,1082 HH,3.0
10000.0,59.0,1.0,1.0,1031 KN,2.0
8394.475,40.0,1.0,0.0,1064 AB,2.0
7232.142857142857,56.0,2.0,0.0,1024 KV,3.0
8500.0,100.0,3.0,0.0,1078 NC,5.0
5153.846153846154,65.0,2.0,0.0,1024 TX,3.0
8666.666666666666,75.0,2.0,0.0,1051 KZ,4.0
9000.0,125.0,3.0,0.0,1018 SW,4.0
17989.690721649484,388.0,5.0,2.0,1075 AV,7.0
9705.882352941177,51.0,2.0,0.0,1056 RD,3.0
4545.454545454545,77.0,2.0,1.0,1069 GV,3.0
9134.615384615385,52.0,1.0,0.0,1015 SR,2.0
4753.086419753086,81.0,3.0,0.0,1104 MN,4.0
7203.389830508475,59.0,2.0,0.0,1055 HA,3.0
6205.357142857143,112.0,1.0,1.0,1018 WA,2.0
9897.959183673469,49.0,1.0,0.0,1018 CA,2.0
9451.219512195123,82.0,2.0,0.0,1054 JH,3.0
10370.37037037037,81.0,1.0,1.0,1096 GR,3.0
8661.417322834646,127.0,3.0,1.0,1059 CV,5.0
9000.0,55.0,2.0,0.0,1056 RB,3.0
9150.32679738562,153.0,3.0,1.0,1093 KP,4.0
9520.547945205479,73.0,2.0,0.0,1073 GE,4.0
9523.809523809523,42.0,2.0,0.0,1079 TM,3.0
11428.57142857143,126.0,3.0,1.0,1031 KB,4.0
11093.75,128.0,3.0,0.0,1057 ZR,5.0
6703.7037037037035,81.0,2.0,1.0,1101 DA,3.0
5000.0,125.0,2.0,0.0,1087 JJ,3.0
7232.142857142857,56.0,2.0,0.0,1024 KV,3.0
7638.888888888889,72.0,2.0,1.0,1036 LA,3.0
8455.882352941177,68.0,2.0,0.0,1054 DB,3.0
7473.118279569892,93.0,3.0,0.0,1091 WT,4.0
7352.941176470588,68.0,2.0,0.0,1082 TE,3.0
9375.0,144.0,4.0,0.0,1054 AA,5.0
9596.774193548386,62.0,1.0,1.0,1031 KN,2.0
5131.578947368421,76.0,2.0,1.0,1068 MK,3.0
7489.36170212766,47.0,1.0,0.0,1033 RC,3.0
7594.93670886076,79.0,1.0,1.0,1091 ST,2.0
10000.0,37.0,1.0,0.0,1072 TV,2.0
6500.0,50.0,1.0,0.0,1102 ST,1.0
8269.23076923077,52.0,1.0,0.0,1094 KT,2.0
8394.475,40.0,1.0,0.0,1064 AB,2.0
7812.5,48.0,1.0,0.0,1055 TM,2.0
8281.25,96.0,2.0,1.0,1019 HD,3.0
7300.0,70.0,2.0,0.0,1064 AB,3.0
10346.534653465347,101.0,2.0,1.0,1096 GV,4.0
10000.0,40.0,1.0,0.0,1053 GT,2.0
5333.333333333333,150.0,4.0,1.0,1087 VE,5.0
7531.645569620253,79.0,1.0,0.0,1094 KV,2.0
9069.767441860466,215.0,4.0,1.5,1011 CN,5.0
10357.142857142857,42.0,1.0,0.0,1031 XR,2.0
8582.089552238805,67.0,1.0,0.0,1012 ET,2.0
9722.222222222223,36.0,1.0,0.0,1073 XM,2.0
6273.584905660377,106.0,3.0,1.0,1025 WK,4.0
9848.484848484848,33.0,1.0,0.0,1094 HM,2.0
10542.168674698794,83.0,2.0,1.0,1077 TB,3.0
4695.542372881356,59.0,2.0,1.0,1032 KW,3.0
7661.290322580645,62.0,1.0,1.0,1095 BJ,2.0
6250.0,116.0,2.0,1.0,1098 WS,3.0
8229.166666666666,48.0,2.0,0.0,1055 CR,3.0
7706.043956043956,91.0,2.0,1.0,1061 AV,3.0
7975.0,40.0,1.0,0.0,1081 GS,2.0
10947.712418300654,153.0,5.0,0.0,1054 AM,6.0
9461.538461538461,39.0,2.0,0.0,1091 GV,3.0
9615.384615384615,39.0,1.0,0.0,1054 XX,2.0
7898.550724637681,69.0,2.0,0.0,1091 HN,3.0
7812.5,96.0,2.0,0.0,1016 XA,3.0
4430.379746835443,79.0,2.0,1.0,1035 CL,3.0
10608.108108108108,74.0,2.0,1.0,1096 AM,3.0
11169.896551724138,87.0,2.0,1.0,1013 SH,3.0
6182.795698924731,93.0,2.0,0.0,1086 ZJ,3.0
10531.91489361702,141.0,3.0,0.0,1077 AN,4.0
8333.333333333334,57.0,2.0,0.0,1013 CS,3.0
9716.981132075472,53.0,1.0,0.0,1018 CA,2.0
8975.903614457831,83.0,2.0,0.0,1017 GA,3.0
9315.78947368421,95.0,2.0,1.0,1062 LE,3.0
5136.986301369863,73.0,2.0,0.0,1065 EE,3.0
6197.916666666667,96.0,3.0,0.0,1098 WR,4.0
9351.5625,128.0,3.0,0.0,1052 GP,4.0
9469.69696969697,66.0,1.0,0.0,1054 CK,2.0
6250.0,60.0,2.0,0.0,1024 TW,3.0
7765.432098765432,81.0,2.0,0.0,1097 HM,3.0
9558.823529411764,34.0,1.0,1.0,1083 EL,2.0
9523.809523809523,84.0,3.0,1.0,1098 CV,4.0
9769.23076923077,65.0,3.0,0.0,1017 WB,4.0
6250.0,88.0,2.0,1.0,1087 GT,3.0
8785.714285714286,70.0,2.0,0.0,1096 DS,3.0
10183.673469387755,49.0,1.0,1.0,1095 AM,2.0
6680.555555555556,72.0,2.0,1.0,1101 DA,3.0
5322.580645161291,155.0,3.0,1.0,1068 PM,4.0
4695.542372881356,59.0,2.0,1.0,1032 KW,3.0
11811.023622047243,127.0,2.0,1.0,1071 HM,4.0
11315.78947368421,114.0,3.0,1.0,1031 HX,4.0
9888.888888888889,45.0,1.0,0.0,1018 CA,2.0
9221.311475409837,122.0,2.0,0.0,1091 EB,4.0
9053.09677419355,31.0,1.0,1.0,1095 PA,2.0
8628.318584070796,113.0,2.0,0.0,1052 JA,4.0
8802.81690140845,71.0,2.0,0.0,1013 LT,3.0
7467.532467532467,77.0,2.0,1.0,1093 HR,3.0
8904.109589041096,219.0,4.0,1.5,1014 ZJ,6.0
8320.51282051282,78.0,3.0,0.0,1079 HD,4.0
7232.142857142857,56.0,2.0,0.0,1024 KV,3.0
8692.307692307691,39.0,1.0,0.0,1051 ER,2.0
4850.746268656716,67.0,2.0,0.0,1066 EG,3.0
6828.9473684210525,76.0,2.0,0.0,1082 NM,3.0
9677.41935483871,62.0,1.0,0.0,1017 DN,2.0
9551.28205128205,78.0,2.0,0.0,1075 VZ,3.0
11194.029850746268,67.0,2.0,1.0,1015 BS,3.0
8500.0,70.0,3.0,0.0,1098 EE,4.0
13793.103448275862,87.0,2.0,1.0,1017 DG,3.0
11551.724137931034,29.0,1.0,1.0,1013 MD,2.0
8035.714285714285,56.0,2.0,0.0,1094 KB,3.0
8130.081300813008,123.0,3.0,0.0,1057 WT,5.0
4870.12987012987,77.0,2.0,1.0,1103 SK,3.0
7539.68253968254,63.0,2.0,0.0,1073 GR,3.0
5232.558139534884,86.0,2.0,1.0,1066 PW,3.0
6312.5,80.0,2.0,1.0,1101 DA,3.0
4012.3456790123455,81.0,2.0,0.0,1106 XL,3.0
9028.57142857143,70.0,2.0,1.0,1095 AM,3.0
25291.82879377432,257.0,4.0,0.0,1016 AG,7.0
8877.551020408164,49.0,1.0,0.0,1058 LG,2.0
9712.230215827338,139.0,3.0,0.0,1018 CA,4.0
9558.823529411764,68.0,2.0,0.0,1076 LK,3.0
8690.47619047619,42.0,1.0,1.0,1019 AL,2.0
7870.37037037037,54.0,1.0,1.0,1083 GR,2.0
8695.652173913044,69.0,2.0,0.0,1091 SZ,3.0
5123.456790123457,81.0,3.0,1.0,1068 NG,4.0
6595.505617977528,89.0,2.0,1.0,1101 DA,3.0
9519.23076923077,52.0,2.0,0.0,1071 VR,3.0
5163.04347826087,92.0,3.0,0.0,1025 JH,4.0
8081.081081081081,37.0,1.0,0.0,1012 EJ,1.0
10810.81081081081,37.0,1.0,0.0,1053 LK,2.0
8488.372093023256,86.0,2.0,1.0,1058 GB,3.0
8394.475,40.0,1.0,0.0,1064 AB,2.0
10738.636363636364,88.0,2.0,0.0,1096 GV,3.0
9093.023255813954,86.0,3.0,0.0,1095 AM,4.0
8148.148148148148,135.0,4.0,0.0,1072 HE,5.0
4333.333333333333,60.0,1.0,0.0,1106 DT,2.0
7276.119402985075,134.0,3.0,0.0,1032 KK,5.0
7700.0,50.0,1.0,1.0,1062 HE,2.0
8870.967741935483,62.0,2.0,0.0,1056 BK,3.0
6562.5,80.0,1.0,0.0,1095 MA,2.0
7615.384615384615,65.0,1.0,0.0,1016 TG,2.0
5864.197530864198,81.0,2.0,1.0,1087 KP,3.0
8733.766233766233,154.0,4.0,0.0,1053 MJ,7.0
8000.0,50.0,2.0,0.0,1053 DP,3.0
8836.28947368421,38.0,1.0,0.0,1064 AB,2.0
4695.542372881356,59.0,1.0,1.0,1032 KW,2.0
6569.238095238095,42.0,1.0,1.0,1032 KW,2.0
10128.205128205129,39.0,1.0,0.0,1053 BG,2.0
14534.883720930233,86.0,2.0,0.0,1017 DW,3.0
9482.758620689656,58.0,2.0,0.0,1058 KN,3.0
6392.857142857143,140.0,3.0,0.0,1043 EV,4.0
5870.588235294118,85.0,2.0,0.0,1082 KL,3.0
8000.0,150.0,4.0,0.0,1031 HS,5.0
9675.324675324675,77.0,2.0,1.0,1096 AM,3.0
8750.0,68.0,2.0,0.0,1018 AV,3.0
5068.493150684932,73.0,2.0,0.0,1102 XV,3.0
8796.296296296296,54.0,1.0,0.0,1056 XE,2.0
6571.428571428572,63.0,1.0,1.0,1101 DA,2.0
7696.078431372549,102.0,3.0,1.0,1061 AX,4.0
8656.716417910447,67.0,2.0,0.0,1096 DS,3.0
10277.777777777777,90.0,2.0,0.0,1015 ND,3.0
11865.671641791045,67.0,2.0,1.0,1018 LH,3.0
9864.864864864865,74.0,2.0,0.0,1018 CA,3.0
4589.041095890411,73.0,2.0,1.0,1063 BM,3.0
6565.656565656565,99.0,4.0,0.0,1091 DN,5.0
8223.140495867769,121.0,3.0,1.0,1072 GH,6.0
6197.916666666667,96.0,2.0,1.0,1082 PA,3.0
5064.102564102564,78.0,3.0,1.0,1068 JR,4.0
7414.285714285715,70.0,2.0,0.0,1064 AB,3.0
9827.586206896553,87.0,2.0,1.0,1096 AM,3.0
11250.0,32.0,1.0,0.0,1017 AZ,2.0
9246.575342465754,73.0,3.0,0.0,1076 NC,5.0
7263.636363636364,110.0,4.0,0.0,1052 ET,6.0
7982.456140350877,57.0,1.0,0.0,1013 VH,2.0
8152.173913043478,46.0,1.0,0.0,1013 SG,1.0
6728.395061728395,81.0,2.0,1.0,1101 DA,3.0
8640.776699029126,103.0,3.0,0.0,1098 CM,4.0
4357.798165137615,109.0,2.0,1.0,1063 KX,4.0
9615.384615384615,52.0,2.0,0.0,1073 GR,3.0
7232.142857142857,56.0,2.0,0.0,1024 KV,3.0
3787.878787878788,99.0,3.0,0.0,1107 HT,4.0
9527.027027027027,74.0,2.0,0.0,1018 CA,3.0
8394.475,40.0,1.0,0.0,1064 AB,2.0
7700.0,50.0,1.0,1.0,1062 HE,2.0
11515.151515151516,33.0,1.0,0.0,1016 SX,2.0
8974.358974358975,78.0,1.0,1.0,1053 ML,2.0
6061.946902654868,113.0,3.0,1.0,1025 WK,4.0
4629.62962962963,81.0,3.0,1.0,1108 EM,4.0
8230.76923076923,65.0,1.0,1.0,1018 RN,3.0
6779.661016949152,59.0,1.0,1.0,1069 TD,2.0
4677.419354838709,62.0,2.0,1.0,1069 EC,3.0
5561.797752808989,89.0,2.0,0.0,1087 KR,3.0
7291.666666666667,72.0,2.0,1.0,1087 VE,3.0
7727.272727272727,66.0,1.0,1.0,1094 NX,2.0
5271.739130434783,92.0,2.0,0.0,1015 VT,4.0
12151.898734177215,79.0,2.0,1.0,1031 HX,3.0
9163.265306122448,49.0,2.0,0.0,1072 JB,3.0
8394.475,40.0,1.0,0.0,1064 AB,2.0
6983.870967741936,186.0,4.0,1.0,1013 BX,5.0
9760.869565217392,46.0,1.0,0.0,1052 GD,2.0
10753.846153846154,65.0,2.0,1.0,1018 GR,4.0
7786.88524590164,122.0,4.0,0.0,1077 BS,5.0
6343.2835820895525,67.0,2.0,0.0,1082 SV,3.0
9302.32558139535,43.0,1.0,0.0,1013 VN,2.0
7686.746987951808,83.0,2.0,0.0,1064 AB,3.0
9142.857142857143,70.0,2.0,0.0,1098 EH,3.0
9966.666666666666,30.0,1.0,0.0,1018 PT,1.0
7338.235294117647,68.0,2.0,0.0,1098 TN,3.0
9482.758620689656,58.0,2.0,0.0,1091 SW,3.0
5104.166666666667,96.0,2.0,1.0,1069 KE,3.0
6818.181818181818,88.0,2.0,1.0,1096 AA,3.0
7456.140350877193,57.0,1.0,0.0,1056 EP,2.0
12343.75,32.0,2.0,0.0,1015 LR,3.0
8432.835820895523,67.0,1.0,1.0,1061 AV,2.0
8035.714285714285,56.0,2.0,0.0,1094 LW,3.0
9090.90909090909,55.0,2.0,0.0,1052 VJ,3.0
7846.153846153846,65.0,2.0,0.0,1064 AB,3.0
12061.40350877193,228.0,5.0,0.0,1071 ZW,8.0
10714.285714285714,112.0,1.0,1.0,1015 CJ,2.0
8608.247422680412,97.0,2.0,0.0,1072 HM,4.0
8445.945945945947,74.0,2.0,0.0,1056 HM,3.0
6836.734693877551,49.0,1.0,0.0,1102 AK,2.0
3865.979381443299,97.0,3.0,0.0,1103 MN,4.0
8333.333333333334,51.0,1.0,0.0,1091 HP,2.0
6343.2835820895525,67.0,2.0,0.0,1021 EC,3.0
5724.63768115942,69.0,3.0,0.0,1065 XK,4.0
4095.890410958904,73.0,2.0,1.0,1102 EE,3.0
8673.91304347826,46.0,1.0,0.0,1051 TL,2.0
10700.0,40.0,1.0,0.0,1018 WL,2.0
9444.444444444445,45.0,1.0,1.0,1017 NM,2.0
5447.154471544715,123.0,3.0,1.0,1068 HV,4.0
12962.962962962964,81.0,2.0,2.0,1074 BJ,3.0
7386.363636363636,88.0,3.0,0.0,1018 XE,3.0
10000.0,74.0,2.0,0.0,1075 SN,3.0
6609.19540229885,87.0,2.0,0.0,1082 NL,3.0
9141.193548387097,31.0,1.0,1.0,1095 PA,2.0
7980.0,50.0,1.0,1.0,1062 HE,2.0
5067.5675675675675,74.0,2.0,1.0,1067 JR,3.0
7262.773722627737,137.0,5.0,0.0,1078 DD,6.0
6370.967741935484,62.0,2.0,0.0,1059 GB,3.0
6392.857142857143,140.0,3.0,0.0,1043 EV,4.0
6182.795698924731,93.0,3.0,0.0,1056 AL,4.0
6971.830985915493,71.0,3.0,0.0,1018 WA,4.0
3846.153846153846,91.0,3.0,1.0,1108 DB,4.0
4012.3456790123455,81.0,3.0,0.0,1108 CP,4.0
11538.461538461539,65.0,3.0,0.0,1053 LE,4.0
7142.857142857143,133.0,4.0,0.0,1019 KS,5.0
3703.703703703704,108.0,2.0,1.0,1103 KK,3.0
9500.0,50.0,1.0,0.0,1018 CA,2.0
4166.666666666667,78.0,3.0,0.0,1063 LS,4.0
6316.549019607844,102.0,3.0,1.0,1101 DA,4.0
8394.475,40.0,1.0,0.0,1064 AB,2.0
15333.333333333334,150.0,3.0,1.0,1071 HM,4.0
9195.402298850575,87.0,2.0,0.0,1073 VV,3.0
4590.163934426229,61.0,1.0,0.0,1106 DT,2.0
7627.118644067797,59.0,2.0,0.0,1013 SV,3.0
9875.0,40.0,1.0,0.0,1052 LP,2.0
4736.8421052631575,95.0,2.0,1.0,1063 MH,3.0
6632.65306122449,49.0,1.0,1.0,1025 EB,2.0
4776.5,58.0,2.0,1.0,1032 KN,3.0
9171.195652173914,368.0,4.0,1.0,1015 CJ,9.0
7894.736842105263,57.0,1.0,1.0,1019 VR,2.0
10630.434782608696,46.0,1.0,0.0,1053 TA,2.0
7500.0,70.0,2.0,0.0,1055 AJ,3.0
8132.530120481928,166.0,4.0,0.0,1058 GD,7.0
7678.571428571428,84.0,2.0,0.0,1094 NW,3.0
9496.402877697841,139.0,3.0,1.0,1096 AM,5.0
8660.714285714286,56.0,2.0,0.0,1097 AH,3.0
9057.971014492754,69.0,1.0,0.0,1013 KN,2.0
9239.130434782608,92.0,2.0,1.0,1033 SN,3.0
9591.836734693878,49.0,1.0,0.0,1018 CA,2.0
9375.0,80.0,2.0,1.0,1018 LH,3.0
11083.333333333334,60.0,2.0,1.0,1072 XA,3.0
10104.166666666666,48.0,1.0,0.0,1018 CA,2.0
4342.105263157895,76.0,2.0,0.0,1034 TS,3.0
5063.291139240507,79.0,3.0,0.0,1024 BR,4.0
13082.901554404145,193.0,3.0,1.0,1016 AE,5.0
9519.23076923077,52.0,1.0,0.0,1056 DN,2.0
8593.75,96.0,2.0,1.0,1052 KC,3.0
10000.0,35.0,1.0,0.0,1016 NL,2.0
6822.784810126583,79.0,4.0,0.0,1056 AX,5.0
8512.820512820514,117.0,3.0,1.0,1095 AM,4.0
8934.426229508197,61.0,2.0,0.0,1079 DR,4.0
9577.464788732394,71.0,2.0,0.0,1018 CA,3.0
9544.117647058823,68.0,2.0,0.0,1016 HJ,3.0
5931.14,50.0,1.0,1.0,1032 KW,2.0
9038.461538461539,65.0,1.0,0.0,1017 WJ,2.0
8157.894736842105,95.0,2.0,0.0,1075 RN,3.0
6690.140845070423,71.0,2.0,0.0,1102 AK,3.0
8750.0,68.0,2.0,0.0,1058 XC,3.0
7203.389830508475,59.0,1.0,0.0,1095 VB,2.0
8730.15873015873,63.0,2.0,1.0,1095 MJ,3.0
7007.042253521126,71.0,2.0,1.0,1101 BA,3.0
7532.467532467533,77.0,2.0,0.0,1057 JX,3.0
4007.299270072993,137.0,3.0,0.0,1065 KJ,5.0
6083.333333333333,60.0,2.0,1.0,1060 TV,3.0
8771.929824561403,57.0,1.0,0.0,1076 VW,2.0
7434.210526315789,76.0,2.0,0.0,1097 VJ,3.0
3971.590909090909,88.0,2.0,1.0,1108 CD,3.0
10000.0,53.0,1.0,1.0,1031 HX,2.0
6583.333333333333,60.0,2.0,0.0,1102 AK,3.0
7635.294117647059,85.0,4.0,0.0,1015 XM,5.0
9805.194805194806,77.0,2.0,1.0,1096 AM,3.0
6036.585365853659,82.0,2.0,1.0,1019 HS,3.0
10259.74025974026,77.0,2.0,1.0,1096 AM,3.0
9743.589743589744,78.0,2.0,0.0,1018 CA,3.0
12500.0,42.0,2.0,0.0,1015 SN,3.0
8394.475,40.0,1.0,0.0,1064 AB,2.0
8490.566037735849,53.0,2.0,0.0,1013 SG,3.0
8118.811881188119,101.0,2.0,1.0,1062 LE,3.0
9509.803921568628,51.0,1.0,0.0,1057 RJ,2.0
6408.450704225352,71.0,2.0,0.0,1102 AK,3.0
8636.363636363636,55.0,3.0,0.0,1013 EL,4.0
7983.193277310925,238.0,4.0,1.0,1011 DG,7.0
9285.714285714286,70.0,2.0,0.0,1058 CB,3.0
10060.975609756097,82.0,2.0,0.0,1076 LP,3.0
6616.857142857143,42.0,1.0,1.0,1032 KW,2.0
9090.90909090909,44.0,1.0,0.0,1094 CP,3.0
7908.163265306122,98.0,2.0,0.0,1014 ZG,3.0
7232.142857142857,56.0,2.0,0.0,1024 KV,3.0
10131.578947368422,76.0,2.0,0.0,1018 CA,3.0
7391.304347826087,92.0,2.0,1.0,1057 HL,3.0
4395.604395604396,91.0,3.0,1.0,1068 JE,4.0
8106.060606060606,66.0,2.0,0.0,1051 XL,3.0
4473.684210526316,95.0,3.0,0.0,1035 HK,4.0
9500.0,50.0,1.0,0.0,1053 LE,2.0
8333.333333333334,117.0,2.0,1.0,1013 KV,3.0
6609.19540229885,87.0,3.0,0.0,1019 CP,4.0
7828.9473684210525,76.0,2.0,0.0,1082 EH,3.0
9316.546762589927,139.0,4.0,1.0,1012 XK,5.0
4615.384615384615,65.0,2.0,1.0,1102 EG,3.0
9445.9,30.0,1.0,1.0,1095 PA,2.0
8586.95652173913,46.0,1.0,0.0,1094 NS,2.0
8939.39393939394,66.0,1.0,1.0,1058 HM,2.0
9445.9,30.0,1.0,1.0,1095 PA,2.0
8035.714285714285,56.0,2.0,0.0,1056 SH,3.0
10324.675324675325,77.0,2.0,1.0,1077 TH,3.0
8333.333333333334,72.0,2.0,1.5,1031 EZ,3.0
8035.714285714285,56.0,1.0,0.0,1079 VL,2.0
6275.510204081633,98.0,3.0,1.0,1058 EM,4.0
8490.566037735849,53.0,2.0,0.0,1054 JA,3.0
8333.333333333334,51.0,2.0,0.0,1092 EC,3.0
10384.615384615385,104.0,3.0,1.0,1096 AM,4.0
8157.894736842105,190.0,2.0,0.0,1012 NK,5.0
9166.666666666666,90.0,2.0,0.0,1015 DJ,4.0
9687.5,64.0,2.0,1.0,1062 LE,3.0
5318.181818181818,55.0,1.0,0.0,1107 AN,2.0
5803.571428571428,112.0,4.0,0.0,1065 DB,5.0
5227.272727272727,66.0,2.0,0.0,1107 CV,3.0
8510.63829787234,47.0,1.0,1.0,1019 VT,2.0
10000.0,23.0,1.0,1.0,1083 CN,1.0
18309.859154929578,213.0,2.0,0.0,1075 HW,3.0
4117.64705882353,85.0,4.0,0.0,1102 ND,5.0
5896.226415094339,106.0,1.0,0.0,1051 KW,4.0
9444.444444444445,63.0,1.0,0.0,1073 VA,2.0
7594.93670886076,79.0,2.0,0.0,1091 ST,3.0
